pickup_date,comp_dist_bins,post_treatment_time_dummy,Count
2010-08-13,4.0,1,14408
2010-08-13,8.0,0,5453
2010-08-13,8.0,1,4985
2010-08-13,16.0,0,3078
2010-08-13,16.0,1,3826
2010-08-13,32.0,0,845
2010-08-13,32.0,1,1370
2010-08-13,33.0,1,10
2010-08-14,0.0,0,122
2010-08-14,0.0,1,168
2010-08-14,0.25,0,413
2010-08-14,0.25,1,552
2010-08-14,0.5,0,1991
2010-08-14,0.5,1,2558
2010-08-14,1.0,0,7942
2010-08-14,1.0,1,10240
2010-08-14,2.0,0,14933
2010-08-14,2.0,1,18734
2010-08-14,4.0,0,12192
2010-08-14,4.0,1,14343
2010-08-14,8.0,0,4724
2010-08-14,8.0,1,5328
2010-08-14,16.0,0,2330
2010-08-14,16.0,1,2596
2010-08-14,32.0,0,798
2010-08-14,32.0,1,1181
2010-08-14,33.0,0,8
2010-08-15,0.0,0,101
2010-08-15,0.0,1,161
2010-08-15,0.25,0,301
2010-08-15,0.25,1,409
2010-08-15,0.5,0,1582
2010-08-15,0.5,1,2186
2010-08-15,1.0,0,7282
2010-08-15,1.0,1,10025
2010-08-15,2.0,0,14095
2010-08-15,2.0,1,18637
2010-08-15,4.0,0,10985
2010-08-15,4.0,1,14764
2010-08-15,8.0,0,4339
2010-08-15,8.0,1,5118
2010-08-15,16.0,0,2583
2010-08-15,16.0,1,3394
2010-08-15,32.0,0,791
2010-08-15,32.0,1,1496
2010-08-16,0.0,0,202
2010-08-16,0.0,1,214
2010-08-16,0.25,0,510
2010-08-16,0.25,1,613
2010-08-16,0.5,0,3047
2010-08-16,0.5,1,3293
2010-08-16,1.0,0,13365
2010-08-16,1.0,1,13450
2010-08-16,2.0,0,21300
2010-08-16,2.0,1,20501
2010-08-16,4.0,0,13958
2010-08-16,4.0,1,12933
2010-08-16,8.0,0,4755
2010-08-16,8.0,1,4421
2010-08-16,16.0,0,3635
2010-08-16,16.0,1,3228
2010-08-16,32.0,0,855
2010-08-16,32.0,1,1379
2010-08-17,0.0,0,179
2010-08-17,0.0,1,273
2010-08-17,0.25,0,514
2010-08-17,0.25,1,649
2010-08-17,0.5,0,3467
2010-08-17,0.5,1,3804
2010-08-17,1.0,0,15201
2010-08-17,1.0,1,15602
2010-08-17,2.0,0,23980
2010-08-17,2.0,1,23675
2010-08-17,4.0,0,15351
2010-08-17,4.0,1,14352
2010-08-17,8.0,0,5364
2010-08-17,8.0,1,5006
2010-08-17,16.0,0,3089
2010-08-17,16.0,1,3326
2010-08-17,32.0,0,699
2010-08-17,32.0,1,1378
2010-08-17,33.0,0,11
2010-08-18,0.0,0,192
2010-08-18,0.0,1,253
2010-08-18,0.25,0,564
2010-08-18,0.25,1,677
2010-08-18,0.5,0,3425
2010-08-18,0.5,1,3710
2010-08-18,1.0,0,14514
2010-08-18,1.0,1,15308
2010-08-18,2.0,0,23958
2010-08-18,2.0,1,23193
2010-08-18,4.0,0,15626
2010-08-18,4.0,1,13977
2010-08-18,8.0,0,5277
2010-08-18,8.0,1,4858
2010-08-18,16.0,0,2958
2010-08-18,16.0,1,3376
2010-08-18,32.0,0,747
2010-08-18,32.0,1,1390
2010-08-19,0.0,0,230
2010-08-19,0.0,1,251
2010-08-19,0.25,0,633
2010-08-19,0.25,1,692
2010-08-19,0.5,0,3593
2010-08-19,0.5,1,3854
2010-08-19,1.0,0,15322
2010-08-19,1.0,1,15431
2010-08-19,2.0,0,25166
2010-08-19,2.0,1,23713
2010-08-19,4.0,0,15793
2010-08-19,4.0,1,14454
2010-08-19,8.0,0,5692
2010-08-19,8.0,1,5145
2010-08-19,16.0,0,3214
2010-08-19,16.0,1,3586
2010-08-19,32.0,0,750
2010-08-19,32.0,1,1348
2010-08-19,33.0,0,6
2010-08-19,33.0,1,8
2010-08-20,0.0,0,222
2010-08-20,0.0,1,314
2010-08-20,0.25,0,460
2010-08-20,0.25,1,681
2010-08-20,0.5,0,3274
2010-08-20,0.5,1,3504
2010-08-20,1.0,0,13545
2010-08-20,1.0,1,14093
2010-08-20,2.0,0,21861
2010-08-20,2.0,1,22146
2010-08-20,4.0,0,14885
2010-08-20,4.0,1,14286
2010-08-20,8.0,0,5352
2010-08-20,8.0,1,4733
2010-08-20,16.0,0,3103
2010-08-20,16.0,1,3653
2010-08-20,32.0,0,853
2010-08-20,32.0,1,1530
2010-08-21,0.25,1,553
2010-08-21,1.0,1,10193
2010-08-21,2.0,0,14313
2010-08-21,2.0,1,18118
2010-08-21,4.0,0,11823
2010-08-21,4.0,1,14308
2010-08-21,8.0,0,4509
2010-08-21,8.0,1,5095
2010-08-21,16.0,1,2227
2010-08-22,0.0,0,173
2010-08-22,0.0,1,131
2010-08-22,0.25,0,358
2010-08-22,0.25,1,552
2010-08-22,0.5,0,2025
2010-08-22,0.5,1,3214
2010-08-22,1.0,0,7987
2010-08-22,1.0,1,12141
2010-08-22,2.0,0,13427
2010-08-22,2.0,1,19968
2010-08-22,4.0,0,10745
2010-08-22,4.0,1,15327
2010-08-22,8.0,0,4242
2010-08-22,8.0,1,5414
2010-08-22,16.0,0,2520
2010-08-22,16.0,1,3221
2010-08-22,32.0,0,767
2010-08-22,32.0,1,1438
2010-08-25,2.0,0,25588
2010-08-25,32.0,1,1417
2010-08-26,0.5,0,3264
2010-08-26,0.5,1,3721
2010-08-26,1.0,0,13766
2010-08-26,1.0,1,14834
2010-08-26,2.0,0,22458
2010-08-26,2.0,1,22345
2010-08-26,4.0,1,13753
2010-08-26,8.0,0,5307
2010-08-26,16.0,0,2925
2010-08-26,16.0,1,3543
2010-08-01,0.0,0,172
2010-08-01,0.0,1,245
2010-08-01,0.25,0,310
2010-08-01,0.25,1,511
2010-08-01,0.5,0,1563
2010-08-01,0.5,1,2371
2010-08-01,1.0,0,7356
2010-08-01,1.0,1,10229
2010-08-01,2.0,0,14049
2010-08-01,2.0,1,19444
2010-08-01,4.0,0,11367
2010-08-01,4.0,1,14950
2010-08-01,8.0,0,4512
2010-08-01,8.0,1,5390
2010-08-01,16.0,0,2476
2010-08-01,16.0,1,3415
2010-08-01,32.0,0,675
2010-08-01,32.0,1,1441
2010-08-20,33.0,1,10
2010-08-21,0.0,0,144
2010-08-21,0.0,1,206
2010-08-21,0.25,0,419
2010-08-21,0.5,0,1912
2010-08-21,0.5,1,2556
2010-08-21,1.0,0,7827
2010-08-21,16.0,0,2096
2010-08-21,32.0,0,735
2010-08-21,32.0,1,1239
2010-08-21,33.0,1,11
2010-08-23,0.0,0,215
2010-08-23,0.0,1,232
2010-08-23,0.25,0,724
2010-08-23,0.25,1,576
2010-08-23,0.5,0,4269
2010-08-23,0.5,1,3073
2010-08-23,1.0,0,15716
2010-08-23,1.0,1,12362
2010-08-23,2.0,0,22581
2010-08-23,2.0,1,18668
2010-08-23,4.0,0,14490
2010-08-23,4.0,1,11713
2010-08-23,8.0,0,4942
2010-08-23,8.0,1,4099
2010-08-23,16.0,0,3455
2010-08-23,16.0,1,3135
2010-08-23,32.0,0,892
2010-08-23,32.0,1,1352
2010-08-23,33.0,0,8
2010-08-23,33.0,1,16
2010-08-24,0.0,0,200
2010-08-24,0.0,1,233
2010-08-24,0.25,0,505
2010-08-24,0.25,1,641
2010-08-24,0.5,0,3241
2010-08-24,0.5,1,3937
2010-08-24,1.0,0,13573
2010-08-24,1.0,1,14975
2010-08-24,2.0,0,21936
2010-08-24,2.0,1,22094
2010-08-24,4.0,0,14440
2010-08-24,4.0,1,13290
2010-08-24,8.0,0,5047
2010-08-24,8.0,1,4448
2010-08-24,16.0,0,2558
2010-08-24,16.0,1,2964
2010-08-24,32.0,0,591
2010-08-24,32.0,1,1228
2010-08-24,33.0,0,11
2010-08-25,0.0,0,247
2010-08-25,0.0,1,235
2010-08-25,0.25,0,693
2010-08-25,0.25,1,726
2010-08-25,0.5,0,4622
2010-08-25,0.5,1,4059
2010-08-25,1.0,0,18073
2010-08-25,1.0,1,15670
2010-08-25,2.0,1,22975
2010-08-25,4.0,0,15726
2010-08-25,4.0,1,13520
2010-08-25,8.0,0,5124
2010-08-25,8.0,1,4568
2010-08-25,16.0,0,2381
2010-08-25,16.0,1,3273
2010-08-25,32.0,0,730
2010-08-26,0.0,0,226
2010-08-26,0.0,1,238
2010-08-26,0.25,0,543
2010-08-26,0.25,1,667
2010-08-26,4.0,0,14652
2010-08-26,8.0,1,4735
2010-08-26,32.0,0,706
2010-08-26,32.0,1,1396
2010-08-26,33.0,0,7
2010-08-26,33.0,1,7
2010-08-27,0.0,0,205
2010-08-27,0.0,1,248
2010-08-27,0.25,0,511
2010-08-27,0.25,1,626
2010-08-27,0.5,0,2964
2010-08-27,0.5,1,3357
2010-08-27,1.0,0,12614
2010-08-27,1.0,1,13219
2010-08-27,2.0,0,21115
2010-08-27,2.0,1,20870
2010-08-27,4.0,0,14915
2010-08-27,4.0,1,13816
2010-08-27,8.0,0,5360
2010-08-27,8.0,1,4708
2010-08-27,16.0,0,2939
2010-08-27,16.0,1,3676
2010-08-27,32.0,0,886
2010-08-27,32.0,1,1521
2010-08-27,33.0,0,7
2010-08-27,33.0,1,4
2010-08-28,0.0,0,168
2010-08-28,0.0,1,215
2010-08-28,0.25,0,390
2010-08-28,0.25,1,510
2010-08-28,0.5,0,1810
2010-08-28,0.5,1,2313
2010-08-28,1.0,0,7974
2010-08-28,1.0,1,10203
2010-08-28,2.0,0,14633
2010-08-28,2.0,1,18576
2010-08-28,4.0,0,11993
2010-08-28,4.0,1,14485
2010-08-28,8.0,0,4630
2010-08-28,8.0,1,5460
2010-08-28,16.0,0,2208
2010-08-28,16.0,1,2373
2010-08-28,32.0,0,708
2010-08-28,32.0,1,1238
2010-08-28,33.0,0,9
2010-08-28,33.0,1,7
2010-08-29,0.0,0,174
2010-08-29,0.0,1,238
2010-08-29,0.25,0,336
2010-08-29,0.25,1,480
2010-08-29,0.5,0,1571
2010-08-29,0.5,1,2265
2010-08-29,1.0,0,6909
2010-08-29,1.0,1,10076
2010-08-29,2.0,0,13277
2010-08-29,2.0,1,18557
2010-08-29,4.0,0,10809
2010-08-29,4.0,1,14523
2010-08-29,8.0,0,4446
2010-08-29,8.0,1,5187
2010-08-29,16.0,0,2622
2010-08-29,16.0,1,3480
2010-08-29,32.0,0,744
2010-08-29,32.0,1,1569
2010-08-30,0.0,0,136
2010-08-30,0.0,1,150
2010-08-30,0.25,0,394
2010-08-30,0.25,1,479
2010-08-30,0.5,0,2814
2010-08-30,0.5,1,3198
2010-08-30,1.0,0,12084
2010-08-30,1.0,1,13081
2010-08-30,2.0,0,19411
2010-08-30,2.0,1,19417
2010-08-30,4.0,0,13229
2010-08-30,4.0,1,12028
2010-08-30,8.0,0,4852
2010-08-30,8.0,1,4354
2010-08-30,16.0,0,3417
2010-08-30,16.0,1,3101
2010-08-30,32.0,0,745
2010-08-30,32.0,1,1412
2010-08-30,33.0,1,7
2010-08-31,0.0,0,104
2010-08-31,0.0,1,135
2010-08-31,0.25,0,500
2010-08-31,0.25,1,610
2010-08-31,0.5,0,3518
2010-08-31,0.5,1,4179
2010-08-31,1.0,0,14695
2010-08-31,1.0,1,15758
2010-08-31,2.0,0,22993
2010-08-31,2.0,1,23363
2010-08-31,4.0,0,14796
2010-08-31,4.0,1,14074
2010-08-31,8.0,0,5142
2010-08-31,8.0,1,4729
2010-08-31,16.0,0,3003
2010-08-31,16.0,1,3125
2010-08-31,32.0,0,685
2010-08-31,32.0,1,1431
2010-08-03,33.0,0,3
2010-08-03,33.0,1,4
2010-08-07,33.0,1,5
2010-08-08,0.0,0,149
2010-08-08,33.0,0,6
2010-08-09,33.0,0,8
2010-08-10,33.0,1,12
2010-08-12,33.0,1,10
2010-08-14,33.0,1,13
2010-08-15,33.0,1,4
2010-08-16,33.0,1,9
2010-08-18,33.0,1,10
2010-08-25,33.0,1,11
2010-08-29,33.0,0,7
2010-08-29,33.0,1,7
2010-08-01,33.0,0,9
2010-08-01,33.0,1,12
2010-08-05,33.0,1,10
2010-08-31,33.0,0,8
2010-08-31,33.0,1,7
2010-08-22,33.0,0,5
2010-08-16,33.0,0,7
2010-08-17,33.0,1,8
2010-08-21,33.0,0,8
2010-08-22,33.0,1,12
2010-08-24,33.0,1,12
2010-08-06,33.0,0,6
2010-08-11,33.0,0,5
2010-08-12,33.0,0,5
2010-08-15,33.0,0,5
2010-08-20,33.0,0,3
2010-08-04,33.0,0,5
2010-08-04,33.0,1,2
2010-08-05,33.0,0,4
2010-08-13,33.0,0,5
2010-08-30,33.0,0,4
2010-08-18,33.0,0,4
2010-08-25,33.0,0,3
2010-08-02,33.0,1,3
2010-09-06,0.25,1,198
2010-09-07,0.25,1,430
2010-09-07,0.5,0,3596
2010-09-07,0.5,1,4097
2010-09-07,1.0,0,14517
2010-09-07,1.0,1,15690
2010-09-07,2.0,0,22699
2010-09-07,2.0,1,23166
2010-09-07,4.0,0,14555
2010-09-07,4.0,1,13909
2010-09-07,8.0,0,5249
2010-09-07,8.0,1,4946
2010-09-07,16.0,0,4063
2010-09-07,16.0,1,3668
2010-09-07,32.0,0,905
2010-09-07,32.0,1,1461
2010-09-08,0.25,0,431
2010-09-08,0.25,1,479
2010-09-08,0.5,0,4017
2010-09-08,0.5,1,4507
2010-09-08,1.0,0,17039
2010-09-08,1.0,1,16961
2010-09-08,2.0,0,25807
2010-09-08,2.0,1,24963
2010-09-08,4.0,0,16353
2010-09-08,4.0,1,15342
2010-09-08,8.0,0,5842
2010-09-08,8.0,1,5176
2010-09-08,16.0,0,3364
2010-09-08,16.0,1,3441
2010-09-08,32.0,0,750
2010-09-08,32.0,1,1342
2010-09-09,0.5,0,3666
2010-09-09,0.5,1,3902
2010-09-09,1.0,0,15667
2010-09-09,1.0,1,15865
2010-09-09,2.0,0,24653
2010-09-09,2.0,1,24520
2010-09-09,4.0,0,15768
2010-09-09,4.0,1,14989
2010-09-09,8.0,0,5352
2010-09-09,16.0,0,2957
2010-09-10,0.25,0,342
2010-09-10,0.5,0,3038
2010-09-10,0.5,1,3303
2010-09-10,1.0,0,13155
2010-09-10,1.0,1,13900
2010-09-10,2.0,0,21693
2010-09-10,2.0,1,22676
2010-09-10,4.0,0,14706
2010-09-10,4.0,1,15401
2010-09-10,8.0,0,5142
2010-09-10,8.0,1,4876
2010-09-10,16.0,0,2915
2010-09-10,16.0,1,3531
2010-09-10,32.0,0,732
2010-09-11,0.5,0,2267
2010-09-11,0.5,1,2893
2010-09-11,1.0,0,10208
2010-09-11,1.0,1,12723
2010-09-11,2.0,0,18890
2010-09-11,2.0,1,23230
2010-09-11,4.0,0,15492
2010-09-11,4.0,1,17959
2010-09-11,8.0,0,5253
2010-09-11,8.0,1,6091
2010-09-11,16.0,0,2511
2010-09-11,16.0,1,2420
2010-09-11,32.0,1,1185
2010-09-12,0.25,0,300
2010-09-12,0.25,1,375
2010-09-12,0.5,0,2261
2010-09-12,0.5,1,2813
2010-09-12,1.0,0,9422
2010-09-12,1.0,1,12717
2010-09-12,2.0,0,17669
2010-09-12,2.0,1,23837
2010-09-12,4.0,0,15188
2010-09-12,4.0,1,18669
2010-09-12,8.0,0,5483
2010-09-12,8.0,1,6354
2010-09-12,16.0,0,3180
2010-09-12,16.0,1,4190
2010-09-12,32.0,0,834
2010-09-12,32.0,1,1594
2010-09-13,0.0,1,16
2010-09-13,0.25,0,390
2010-09-13,0.25,1,424
2010-09-13,0.5,0,3502
2010-09-13,0.5,1,3793
2010-09-13,1.0,0,14914
2010-09-13,1.0,1,15526
2010-09-13,2.0,0,23863
2010-09-13,2.0,1,24066
2010-09-13,4.0,0,15747
2010-09-13,4.0,1,15013
2010-09-13,8.0,0,5948
2010-09-13,8.0,1,5079
2010-09-13,16.0,0,3810
2010-09-13,16.0,1,3828
2010-09-13,32.0,0,961
2010-09-13,32.0,1,1473
2010-09-14,0.25,0,417
2010-09-14,0.25,1,490
2010-09-14,0.5,0,3875
2010-09-14,0.5,1,4079
2010-09-14,1.0,0,16266
2010-09-14,1.0,1,16658
2010-09-14,2.0,0,26057
2010-09-14,2.0,1,24964
2010-09-14,4.0,0,16743
2010-09-14,4.0,1,15637
2010-09-14,8.0,0,6014
2010-09-14,8.0,1,5479
2010-09-14,16.0,0,3473
2010-09-14,16.0,1,3667
2010-09-14,32.0,0,809
2010-09-14,32.0,1,1450
2010-09-15,0.25,0,435
2010-09-15,0.25,1,502
2010-09-15,0.5,0,3902
2010-09-15,0.5,1,4332
2010-09-15,1.0,0,16634
2010-09-15,1.0,1,16798
2010-09-15,2.0,0,26545
2010-09-15,2.0,1,25629
2010-09-15,4.0,0,16724
2010-09-15,4.0,1,15649
2010-09-15,8.0,0,5832
2010-09-15,8.0,1,5617
2010-09-15,16.0,0,3423
2010-09-15,16.0,1,4061
2010-09-15,32.0,0,769
2010-09-15,32.0,1,1496
2010-09-16,0.25,0,413
2010-09-16,0.25,1,492
2010-09-16,0.5,0,3905
2010-09-16,0.5,1,4398
2010-09-16,1.0,0,16487
2010-09-16,1.0,1,16920
2010-09-16,2.0,0,25917
2010-09-16,2.0,1,26123
2010-09-16,4.0,0,16666
2010-09-16,4.0,1,15727
2010-09-16,8.0,0,6182
2010-09-16,8.0,1,5695
2010-09-16,16.0,0,3466
2010-09-16,16.0,1,4465
2010-09-16,32.0,0,796
2010-09-16,32.0,1,1567
2010-09-17,0.0,0,14
2010-09-17,0.0,1,22
2010-09-17,0.25,0,405
2010-09-17,0.25,1,442
2010-09-17,0.5,0,3577
2010-09-17,0.5,1,3984
2010-09-17,1.0,0,15508
2010-09-17,1.0,1,15775
2010-09-17,2.0,0,25068
2010-09-17,2.0,1,24917
2010-09-17,4.0,0,16390
2010-09-17,4.0,1,15606
2010-09-17,8.0,0,5871
2010-09-17,8.0,1,5436
2010-09-17,16.0,0,3564
2010-09-17,16.0,1,4218
2010-09-17,32.0,0,979
2010-09-17,32.0,1,1539
2010-09-17,33.0,0,7
2010-09-18,0.0,0,14
2010-09-18,0.25,0,295
2010-09-18,0.25,1,369
2010-09-18,0.5,0,2384
2010-09-18,0.5,1,3021
2010-09-18,1.0,0,10634
2010-09-18,1.0,1,13164
2010-09-18,2.0,0,18504
2010-09-18,2.0,1,23480
2010-09-18,4.0,0,14696
2010-09-18,4.0,1,17863
2010-09-18,8.0,0,5207
2010-09-18,8.0,1,5951
2010-09-18,16.0,0,2050
2010-09-18,16.0,1,2157
2010-09-18,32.0,0,689
2010-09-18,32.0,1,1270
2010-09-19,0.0,0,144
2010-09-19,0.0,1,195
2010-09-19,0.25,0,454
2010-09-19,0.25,1,875
2010-09-19,0.5,0,4229
2010-09-19,0.5,1,6197
2010-09-19,1.0,0,17271
2010-09-19,1.0,1,24152
2010-09-19,2.0,0,32356
2010-09-19,2.0,1,43457
2010-09-19,4.0,0,26977
2010-09-19,4.0,1,34832
2010-09-19,8.0,0,9905
2010-09-19,8.0,1,12479
2010-09-19,16.0,0,5411
2010-09-19,16.0,1,7039
2010-09-19,32.0,0,1572
2010-09-19,32.0,1,3094
2010-09-20,0.0,0,145
2010-09-20,0.0,1,198
2010-09-20,0.25,0,767
2010-09-20,0.25,1,760
2010-09-20,0.5,0,5443
2010-09-20,0.5,1,5812
2010-09-20,1.0,0,20063
2010-09-20,1.0,1,20914
2010-09-20,2.0,0,31240
2010-09-20,2.0,1,31049
2010-09-20,4.0,0,19850
2010-09-20,4.0,1,19048
2010-09-20,8.0,0,7021
2010-09-20,8.0,1,6455
2010-09-20,16.0,0,5377
2010-09-20,16.0,1,5054
2010-09-20,32.0,0,1231
2010-09-20,32.0,1,1967
2010-09-20,33.0,0,8
2010-09-20,33.0,1,28
2010-09-21,0.0,0,306
2010-09-21,0.0,1,309
2010-09-21,0.25,0,1024
2010-09-21,0.25,1,1033
2010-09-21,0.5,0,5852
2010-09-21,0.5,1,6180
2010-09-21,1.0,0,22112
2010-09-21,1.0,1,22456
2010-09-21,2.0,0,34005
2010-09-21,2.0,1,33395
2010-09-21,4.0,0,20596
2010-09-21,4.0,1,20171
2010-09-21,8.0,0,7328
2010-09-21,8.0,1,6732
2010-09-21,16.0,0,4453
2010-09-21,16.0,1,4709
2010-09-21,32.0,0,1064
2010-09-21,32.0,1,1871
2010-09-21,33.0,0,13
2010-09-22,0.0,0,262
2010-09-22,0.0,1,224
2010-09-22,0.25,0,853
2010-09-22,0.25,1,847
2010-09-22,0.5,0,5864
2010-09-22,0.5,1,6793
2010-09-22,1.0,0,23209
2010-09-22,1.0,1,23956
2010-09-22,2.0,0,35286
2010-09-22,2.0,1,34503
2010-09-22,4.0,0,21767
2010-09-22,4.0,1,20619
2010-09-22,8.0,0,7757
2010-09-22,8.0,1,7141
2010-09-22,16.0,0,4469
2010-09-22,16.0,1,5383
2010-09-22,32.0,0,1089
2010-09-22,32.0,1,2023
2010-09-22,33.0,0,4
2010-09-22,33.0,1,9
2010-09-23,0.0,0,320
2010-09-23,0.0,1,406
2010-09-23,0.25,0,980
2010-09-23,0.25,1,1080
2010-09-23,0.5,0,5781
2010-09-23,0.5,1,6339
2010-09-23,1.0,0,21918
2010-09-23,1.0,1,23126
2010-09-23,2.0,0,33427
2010-09-23,2.0,1,33143
2010-09-23,4.0,0,20760
2010-09-23,4.0,1,19680
2010-09-23,8.0,0,7390
2010-09-23,8.0,1,6891
2010-09-23,16.0,0,4978
2010-09-23,16.0,1,5825
2010-09-23,32.0,0,1156
2010-09-23,32.0,1,2303
2010-09-23,33.0,1,7
2010-09-24,0.0,0,272
2010-09-24,0.0,1,312
2010-09-24,0.25,0,1010
2010-09-24,0.25,1,1089
2010-09-24,0.5,0,5664
2010-09-24,0.5,1,6256
2010-09-24,1.0,0,21704
2010-09-24,1.0,1,22235
2010-09-24,2.0,0,33806
2010-09-24,2.0,1,33536
2010-09-24,4.0,0,21950
2010-09-24,4.0,1,20506
2010-09-24,8.0,0,7748
2010-09-24,8.0,1,7069
2010-09-24,16.0,0,4720
2010-09-24,16.0,1,5884
2010-09-24,32.0,0,1337
2010-09-24,32.0,1,2228
2010-09-25,0.0,0,250
2010-09-25,0.0,1,347
2010-09-25,0.25,0,700
2010-09-25,0.25,1,866
2010-09-25,0.5,0,4288
2010-09-25,0.5,1,5423
2010-09-25,1.0,0,17227
2010-09-25,1.0,1,21608
2010-09-25,2.0,0,30870
2010-09-25,2.0,1,37968
2010-09-25,4.0,0,24767
2010-09-25,4.0,1,29307
2010-09-25,8.0,0,8867
2010-09-25,8.0,1,10150
2010-09-25,16.0,0,3464
2010-09-25,16.0,1,3700
2010-09-25,32.0,0,1126
2010-09-25,32.0,1,1908
2010-09-25,33.0,1,13
2010-09-26,0.0,0,248
2010-09-26,0.0,1,364
2010-09-26,0.25,0,559
2010-09-26,0.25,1,841
2010-09-26,0.5,0,3172
2010-09-26,0.5,1,4497
2010-09-26,1.0,0,14112
2010-09-26,1.0,1,18896
2010-09-26,2.0,0,26128
2010-09-26,2.0,1,34165
2010-09-26,4.0,0,21250
2010-09-26,4.0,1,26955
2010-09-26,8.0,0,7789
2010-09-26,8.0,1,9589
2010-09-26,16.0,0,4578
2010-09-26,16.0,1,5727
2010-09-26,32.0,0,1338
2010-09-26,32.0,1,2568
2010-09-26,33.0,0,8
2010-09-27,0.0,0,206
2010-09-27,0.0,1,208
2010-09-27,0.25,0,609
2010-09-27,0.25,1,717
2010-09-27,0.5,0,4094
2010-09-27,0.5,1,4594
2010-09-27,1.0,0,16649
2010-09-27,1.0,1,16863
2010-09-27,2.0,0,23176
2010-09-27,2.0,1,23516
2010-09-27,4.0,0,13871
2010-09-27,4.0,1,13651
2010-09-27,8.0,0,4834
2010-09-27,8.0,1,4521
2010-09-27,16.0,0,3400
2010-09-27,16.0,1,3301
2010-09-27,32.0,0,980
2010-09-27,32.0,1,1374
2010-09-27,33.0,1,12
2010-09-28,0.0,0,167
2010-09-28,0.25,0,726
2010-09-28,0.25,1,714
2010-09-28,0.5,0,4584
2010-09-28,0.5,1,4170
2010-09-28,1.0,0,17720
2010-09-28,1.0,1,16476
2010-09-28,2.0,0,26010
2010-09-28,2.0,1,24265
2010-09-28,4.0,0,16018
2010-09-28,4.0,1,13877
2010-09-28,8.0,0,5559
2010-09-28,8.0,1,4676
2010-09-28,16.0,0,3089
2010-09-28,16.0,1,3161
2010-09-28,32.0,0,792
2010-09-28,32.0,1,1228
2010-09-29,0.0,0,186
2010-09-29,0.0,1,254
2010-09-29,0.25,0,652
2010-09-29,0.25,1,737
2010-09-29,0.5,0,3771
2010-09-29,0.5,1,4208
2010-09-29,1.0,0,16499
2010-09-29,1.0,1,16761
2010-09-29,2.0,0,25419
2010-09-29,2.0,1,24871
2010-09-29,4.0,0,15614
2010-09-29,4.0,1,14604
2010-09-29,8.0,0,5341
2010-09-29,8.0,1,4962
2010-09-29,16.0,0,3224
2010-09-29,16.0,1,3833
2010-09-29,32.0,0,743
2010-09-29,32.0,1,1493
2010-09-29,33.0,1,9
2010-09-30,0.0,0,221
2010-09-30,0.25,0,590
2010-09-30,0.25,1,644
2010-09-30,0.5,0,3933
2010-09-30,0.5,1,3944
2010-09-30,1.0,0,17256
2010-09-30,1.0,1,16229
2010-09-30,2.0,0,25430
2010-09-30,2.0,1,24391
2010-09-30,4.0,0,15682
2010-09-30,4.0,1,13998
2010-09-30,8.0,0,5258
2010-09-30,8.0,1,4801
2010-09-30,16.0,0,2801
2010-09-30,16.0,1,3564
2010-09-30,32.0,0,704
2010-09-30,32.0,1,1429
2010-09-01,0.0,0,117
2010-09-01,0.0,1,149
2010-09-01,0.25,0,493
2010-09-01,0.25,1,597
2010-09-01,0.5,0,3819
2010-09-01,0.5,1,4442
2010-09-01,1.0,0,15547
2010-09-01,1.0,1,16698
2010-09-01,2.0,0,24124
2010-09-01,2.0,1,23680
2010-09-01,4.0,0,15640
2010-09-01,4.0,1,14532
2010-09-01,8.0,0,5454
2010-09-01,8.0,1,4850
2010-09-01,16.0,0,3052
2010-09-01,16.0,1,3391
2010-09-01,32.0,0,771
2010-09-01,32.0,1,1341
2010-09-02,0.0,0,129
2010-09-02,0.0,1,162
2010-09-02,0.25,0,517
2010-09-02,0.25,1,657
2010-09-02,0.5,0,3660
2010-09-02,0.5,1,4245
2010-09-02,1.0,0,15431
2010-09-02,1.0,1,16551
2010-09-02,2.0,0,23901
2010-09-02,2.0,1,24028
2010-09-02,4.0,0,15733
2010-09-02,4.0,1,14950
2010-09-02,8.0,0,5411
2010-09-02,8.0,1,5106
2010-09-02,16.0,0,3347
2010-09-02,16.0,1,4205
2010-09-02,32.0,0,764
2010-09-02,32.0,1,1559
2010-09-03,0.0,0,100
2010-09-03,0.0,1,131
2010-09-03,0.25,0,468
2010-09-03,0.25,1,530
2010-09-03,0.5,0,3305
2010-09-03,0.5,1,3455
2010-09-03,1.0,0,13212
2010-09-03,1.0,1,14068
2010-09-03,2.0,0,21001
2010-09-03,2.0,1,21937
2010-09-03,4.0,0,14394
2010-09-03,4.0,1,14464
2010-09-03,8.0,0,5000
2010-09-03,8.0,1,5023
2010-09-03,16.0,0,3604
2010-09-03,16.0,1,3899
2010-09-03,32.0,0,898
2010-09-03,32.0,1,1471
2010-09-04,0.0,0,74
2010-09-04,0.0,1,115
2010-09-04,0.25,0,300
2010-09-04,0.25,1,421
2010-09-04,0.5,0,1794
2010-09-04,0.5,1,2465
2010-09-04,1.0,0,8097
2010-09-04,1.0,1,10004
2010-09-04,2.0,0,14525
2010-09-04,2.0,1,18703
2010-09-04,4.0,0,12087
2010-09-04,4.0,1,14729
2010-09-04,8.0,0,4524
2010-09-04,8.0,1,5622
2010-09-04,16.0,0,2758
2010-09-04,16.0,1,2614
2010-09-04,32.0,0,807
2010-09-04,32.0,1,1177
2010-09-05,0.0,0,143
2010-09-05,0.0,1,200
